SZAVAZOKOR,MEGYEKOD,MEGYE,TELEPULES_SORSZAM,TELEPULES
16-138-002,16,SZABOLCS-SZATMÁR-BEREG,138,Nyírtura
16-139-001,16,SZABOLCS-SZATMÁR-BEREG,139,Nyírvasvári
16-139-002,16,SZABOLCS-SZATMÁR-BEREG,139,Nyírvasvári
16-140-001,16,SZABOLCS-SZATMÁR-BEREG,140,Olcsva
16-141-001,16,SZABOLCS-SZATMÁR-BEREG,141,Olcsvaapáti
16-142-001,16,SZABOLCS-SZATMÁR-BEREG,142,Ófehértó
16-142-002,16,SZABOLCS-SZATMÁR-BEREG,142,Ófehértó
16-142-003,16,SZABOLCS-SZATMÁR-BEREG,142,Ófehértó
16-143-001,16,SZABOLCS-SZATMÁR-BEREG,143,Ópályi
16-143-002,16,SZABOLCS-SZATMÁR-BEREG,143,Ópályi
16-144-001,16,SZABOLCS-SZATMÁR-BEREG,144,Ököritófülpös
16-144-002,16,SZABOLCS-SZATMÁR-BEREG,144,Ököritófülpös
16-145-001,16,SZABOLCS-SZATMÁR-BEREG,145,Ömböly
16-146-001,16,SZABOLCS-SZATMÁR-BEREG,146,Õr
16-146-002,16,SZABOLCS-SZATMÁR-BEREG,146,Õr
16-147-001,16,SZABOLCS-SZATMÁR-BEREG,147,Panyola
16-148-001,16,SZABOLCS-SZATMÁR-BEREG,148,Pap
16-148-002,16,SZABOLCS-SZATMÁR-BEREG,148,Pap
16-149-001,16,SZABOLCS-SZATMÁR-BEREG,149,Papos
16-150-001,16,SZABOLCS-SZATMÁR-BEREG,150,Paszab
16-151-001,16,SZABOLCS-SZATMÁR-BEREG,151,Pátroha
16-151-002,16,SZABOLCS-SZATMÁR-BEREG,151,Pátroha
16-151-003,16,SZABOLCS-SZATMÁR-BEREG,151,Pátroha
16-152-001,16,SZABOLCS-SZATMÁR-BEREG,152,Pátyod
16-153-001,16,SZABOLCS-SZATMÁR-BEREG,153,Penészlek
16-154-001,16,SZABOLCS-SZATMÁR-BEREG,154,Penyige
16-155-001,16,SZABOLCS-SZATMÁR-BEREG,155,Petneháza
16-155-002,16,SZABOLCS-SZATMÁR-BEREG,155,Petneháza
16-156-001,16,SZABOLCS-SZATMÁR-BEREG,156,Piricse
16-156-002,16,SZABOLCS-SZATMÁR-BEREG,156,Piricse
16-157-001,16,SZABOLCS-SZATMÁR-BEREG,157,Porcsalma
16-157-002,16,SZABOLCS-SZATMÁR-BEREG,157,Porcsalma
16-157-003,16,SZABOLCS-SZATMÁR-BEREG,157,Porcsalma
16-158-001,16,SZABOLCS-SZATMÁR-BEREG,158,Pócspetri
16-158-002,16,SZABOLCS-SZATMÁR-BEREG,158,Pócspetri
16-159-001,16,SZABOLCS-SZATMÁR-BEREG,159,Pusztadobos
16-160-001,16,SZABOLCS-SZATMÁR-BEREG,160,Rakamaz
16-160-002,16,SZABOLCS-SZATMÁR-BEREG,160,Rakamaz
16-160-003,16,SZABOLCS-SZATMÁR-BEREG,160,Rakamaz
16-160-004,16,SZABOLCS-SZATMÁR-BEREG,160,Rakamaz
16-160-005,16,SZABOLCS-SZATMÁR-BEREG,160,Rakamaz
16-161-001,16,SZABOLCS-SZATMÁR-BEREG,161,Ramocsaháza
16-162-001,16,SZABOLCS-SZATMÁR-BEREG,162,Rápolt
16-163-001,16,SZABOLCS-SZATMÁR-BEREG,163,Rétközberencs
16-164-001,16,SZABOLCS-SZATMÁR-BEREG,164,Rohod
16-165-001,16,SZABOLCS-SZATMÁR-BEREG,165,Rozsály
16-166-001,16,SZABOLCS-SZATMÁR-BEREG,166,Sényõ
16-167-001,16,SZABOLCS-SZATMÁR-BEREG,167,Sonkád
16-168-001,16,SZABOLCS-SZATMÁR-BEREG,168,Szabolcs
16-169-001,16,SZABOLCS-SZATMÁR-BEREG,169,Szabolcsbáka
16-170-001,16,SZABOLCS-SZATMÁR-BEREG,170,Szabolcsveresmart
16-170-002,16,SZABOLCS-SZATMÁR-BEREG,170,Szabolcsveresmart
16-171-001,16,SZABOLCS-SZATMÁR-BEREG,171,Szakoly
16-171-002,16,SZABOLCS-SZATMÁR-BEREG,171,Szakoly
16-171-003,16,SZABOLCS-SZATMÁR-BEREG,171,Szakoly
16-172-001,16,SZABOLCS-SZATMÁR-BEREG,172,Szamosangyalos
16-173-001,16,SZABOLCS-SZATMÁR-BEREG,173,Szamosbecs
16-174-001,16,SZABOLCS-SZATMÁR-BEREG,174,Szamoskér
16-175-001,16,SZABOLCS-SZATMÁR-BEREG,175,Szamossályi
16-176-001,16,SZABOLCS-SZATMÁR-BEREG,176,Szamosszeg
16-176-002,16,SZABOLCS-SZATMÁR-BEREG,176,Szamosszeg
16-177-001,16,SZABOLCS-SZATMÁR-BEREG,177,Szamostatárfalva
16-178-001,16,SZABOLCS-SZATMÁR-BEREG,178,Szamosújlak
16-179-001,16,SZABOLCS-SZATMÁR-BEREG,179,Szatmárcseke
16-179-002,16,SZABOLCS-SZATMÁR-BEREG,179,Szatmárcseke
16-180-001,16,SZABOLCS-SZATMÁR-BEREG,180,Székely
16-181-001,16,SZABOLCS-SZATMÁR-BEREG,181,Tarpa
16-181-002,16,SZABOLCS-SZATMÁR-BEREG,181,Tarpa
16-182-001,16,SZABOLCS-SZATMÁR-BEREG,182,Tákos
16-183-001,16,SZABOLCS-SZATMÁR-BEREG,183,Terem
16-184-001,16,SZABOLCS-SZATMÁR-BEREG,184,Tiborszállás
16-185-001,16,SZABOLCS-SZATMÁR-BEREG,185,Timár
16-185-002,16,SZABOLCS-SZATMÁR-BEREG,185,Timár
16-186-001,16,SZABOLCS-SZATMÁR-BEREG,186,Tiszaadony
16-187-001,16,SZABOLCS-SZATMÁR-BEREG,187,Tiszabecs
16-188-001,16,SZABOLCS-SZATMÁR-BEREG,188,Tiszabercel
16-188-002,16,SZABOLCS-SZATMÁR-BEREG,188,Tiszabercel
16-189-001,16,SZABOLCS-SZATMÁR-BEREG,189,Tiszabezdéd
16-189-002,16,SZABOLCS-SZATMÁR-BEREG,189,Tiszabezdéd
16-190-001,16,SZABOLCS-SZATMÁR-BEREG,190,Tiszacsécse
16-191-001,16,SZABOLCS-SZATMÁR-BEREG,191,Tiszadada
16-191-002,16,SZABOLCS-SZATMÁR-BEREG,191,Tiszadada
16-191-003,16,SZABOLCS-SZATMÁR-BEREG,191,Tiszadada
16-192-001,16,SZABOLCS-SZATMÁR-BEREG,192,Tiszadob
16-192-002,16,SZABOLCS-SZATMÁR-BEREG,192,Tiszadob
16-192-003,16,SZABOLCS-SZATMÁR-BEREG,192,Tiszadob
16-192-004,16,SZABOLCS-SZATMÁR-BEREG,192,Tiszadob
16-193-001,16,SZABOLCS-SZATMÁR-BEREG,193,Tiszaeszlár
16-193-002,16,SZABOLCS-SZATMÁR-BEREG,193,Tiszaeszlár
16-193-003,16,SZABOLCS-SZATMÁR-BEREG,193,Tiszaeszlár
16-193-004,16,SZABOLCS-SZATMÁR-BEREG,193,Tiszaeszlár
16-194-001,16,SZABOLCS-SZATMÁR-BEREG,194,Tiszakanyár
16-194-002,16,SZABOLCS-SZATMÁR-BEREG,194,Tiszakanyár
16-195-001,16,SZABOLCS-SZATMÁR-BEREG,195,Tiszakerecseny
16-196-001,16,SZABOLCS-SZATMÁR-BEREG,196,Tiszakóród
16-197-001,16,SZABOLCS-SZATMÁR-BEREG,197,Tiszalök
16-197-002,16,SZABOLCS-SZATMÁR-BEREG,197,Tiszalök
16-197-003,16,SZABOLCS-SZATMÁR-BEREG,197,Tiszalök
16-197-004,16,SZABOLCS-SZATMÁR-BEREG,197,Tiszalök
16-197-005,16,SZABOLCS-SZATMÁR-BEREG,197,Tiszalök
16-197-006,16,SZABOLCS-SZATMÁR-BEREG,197,Tiszalök
16-198-001,16,SZABOLCS-SZATMÁR-BEREG,198,Tiszamogyorós
16-199-001,16,SZABOLCS-SZATMÁR-BEREG,199,Tiszanagyfalu
16-199-002,16,SZABOLCS-SZATMÁR-BEREG,199,Tiszanagyfalu
16-199-003,16,SZABOLCS-SZATMÁR-BEREG,199,Tiszanagyfalu
16-200-001,16,SZABOLCS-SZATMÁR-BEREG,200,Tiszarád
16-201-001,16,SZABOLCS-SZATMÁR-BEREG,201,Tiszaszalka
16-202-001,16,SZABOLCS-SZATMÁR-BEREG,202,Tiszaszentmárton
16-203-001,16,SZABOLCS-SZATMÁR-BEREG,203,Tiszatelek
16-203-002,16,SZABOLCS-SZATMÁR-BEREG,203,Tiszatelek
16-204-001,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-204-002,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-204-003,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-204-004,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-204-005,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-204-006,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-204-007,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-204-008,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-204-009,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-204-010,16,SZABOLCS-SZATMÁR-BEREG,204,Tiszavasvári
16-205-001,16,SZABOLCS-SZATMÁR-BEREG,205,Tiszavid
16-206-001,16,SZABOLCS-SZATMÁR-BEREG,206,Tisztaberek
16-207-001,16,SZABOLCS-SZATMÁR-BEREG,207,Tivadar
16-208-001,16,SZABOLCS-SZATMÁR-BEREG,208,Tornyospálca
16-208-002,16,SZABOLCS-SZATMÁR-BEREG,208,Tornyospálca
16-208-003,16,SZABOLCS-SZATMÁR-BEREG,208,Tornyospálca
16-209-001,16,SZABOLCS-SZATMÁR-BEREG,209,Tunyogmatolcs
16-209-002,16,SZABOLCS-SZATMÁR-BEREG,209,Tunyogmatolcs
16-209-003,16,SZABOLCS-SZATMÁR-BEREG,209,Tunyogmatolcs
16-210-001,16,SZABOLCS-SZATMÁR-BEREG,210,Tuzsér
16-210-002,16,SZABOLCS-SZATMÁR-BEREG,210,Tuzsér
16-210-003,16,SZABOLCS-SZATMÁR-BEREG,210,Tuzsér
16-211-001,16,SZABOLCS-SZATMÁR-BEREG,211,Túristvándi
16-212-001,16,SZABOLCS-SZATMÁR-BEREG,212,Túrricse
16-213-001,16,SZABOLCS-SZATMÁR-BEREG,213,Tyukod
16-213-002,16,SZABOLCS-SZATMÁR-BEREG,213,Tyukod
16-213-003,16,SZABOLCS-SZATMÁR-BEREG,213,Tyukod
16-214-001,16,SZABOLCS-SZATMÁR-BEREG,214,Ura
16-215-001,16,SZABOLCS-SZATMÁR-BEREG,215,Uszka
16-216-001,16,SZABOLCS-SZATMÁR-BEREG,216,Újdombrád
16-217-001,16,SZABOLCS-SZATMÁR-BEREG,217,Újfehértó
16-217-002,16,SZABOLCS-SZATMÁR-BEREG,217,Újfehértó
16-217-003,16,SZABOLCS-SZATMÁR-BEREG,217,Újfehértó
16-217-004,16,SZABOLCS-SZATMÁR-BEREG,217,Újfehértó
16-217-005,16,SZABOLCS-SZATMÁR-BEREG,217,Újfehértó
16-217-006,16,SZABOLCS-SZATMÁR-BEREG,217,Újfehértó
16-217-007,16,SZABOLCS-SZATMÁR-BEREG,217,Újfehértó
16-217-008,16,SZABOLCS-SZATMÁR-BEREG,217,Újfehértó
16-218-001,16,SZABOLCS-SZATMÁR-BEREG,218,Újkenéz
16-219-001,16,SZABOLCS-SZATMÁR-BEREG,219,Vaja
16-219-002,16,SZABOLCS-SZATMÁR-BEREG,219,Vaja
16-219-003,16,SZABOLCS-SZATMÁR-BEREG,219,Vaja
16-220-001,16,SZABOLCS-SZATMÁR-BEREG,220,Vasmegyer
16-220-002,16,SZABOLCS-SZATMÁR-BEREG,220,Vasmegyer
16-221-001,16,SZABOLCS-SZATMÁR-BEREG,221,Vállaj
16-222-001,16,SZABOLCS-SZATMÁR-BEREG,222,Vámosatya
16-223-001,16,SZABOLCS-SZATMÁR-BEREG,223,Vámosoroszi
16-224-001,16,SZABOLCS-SZATMÁR-BEREG,224,Vásárosnamény
16-224-002,16,SZABOLCS-SZATMÁR-BEREG,224,Vásárosnamény
16-224-003,16,SZABOLCS-SZATMÁR-BEREG,224,Vásárosnamény
16-224-004,16,SZABOLCS-SZATMÁR-BEREG,224,Vásárosnamény
16-224-005,16,SZABOLCS-SZATMÁR-BEREG,224,Vásárosnamény
16-224-006,16,SZABOLCS-SZATMÁR-BEREG,224,Vásárosnamény
16-224-007,16,SZABOLCS-SZATMÁR-BEREG,224,Vásárosnamény
16-224-008,16,SZABOLCS-SZATMÁR-BEREG,224,Vásárosnamény
16-224-009,16,SZABOLCS-SZATMÁR-BEREG,224,Vásárosnamény
16-225-001,16,SZABOLCS-SZATMÁR-BEREG,225,Zajta
16-226-001,16,SZABOLCS-SZATMÁR-BEREG,226,Záhony
16-226-002,16,SZABOLCS-SZATMÁR-BEREG,226,Záhony
16-226-003,16,SZABOLCS-SZATMÁR-BEREG,226,Záhony
16-226-004,16,SZABOLCS-SZATMÁR-BEREG,226,Záhony
16-227-001,16,SZABOLCS-SZATMÁR-BEREG,227,Zsarolyán
16-228-001,16,SZABOLCS-SZATMÁR-BEREG,228,Zsurk
16-229-001,16,SZABOLCS-SZATMÁR-BEREG,229,Szorgalmatos
17-001-001,17,TOLNA,001,Alsónána
17-002-001,17,TOLNA,002,Alsónyék
17-003-001,17,TOLNA,003,Aparhant
17-003-002,17,TOLNA,003,Aparhant
17-004-001,17,TOLNA,004,Attala
17-005-001,17,TOLNA,005,Báta
17-005-002,17,TOLNA,005,Báta
17-006-001,17,TOLNA,006,Bátaapáti
17-007-001,17,TOLNA,007,Bátaszék
17-007-002,17,TOLNA,007,Bátaszék
17-007-003,17,TOLNA,007,Bátaszék
17-007-004,17,TOLNA,007,Bátaszék
17-007-005,17,TOLNA,007,Bátaszék
17-008-001,17,TOLNA,008,Belecska
17-009-001,17,TOLNA,009,Bikács
17-010-001,17,TOLNA,010,Bogyiszló
17-010-002,17,TOLNA,010,Bogyiszló
17-011-001,17,TOLNA,011,Bonyhád
17-011-002,17,TOLNA,011,Bonyhád
17-011-003,17,TOLNA,011,Bonyhád
17-011-004,17,TOLNA,011,Bonyhád
17-011-005,17,TOLNA,011,Bonyhád
17-011-006,17,TOLNA,011,Bonyhád
17-011-007,17,TOLNA,011,Bonyhád
17-011-008,17,TOLNA,011,Bonyhád
17-011-009,17,TOLNA,011,Bonyhád
17-011-010,17,TOLNA,011,Bonyhád
17-011-011,17,TOLNA,011,Bonyhád
17-011-012,17,TOLNA,011,Bonyhád
17-011-013,17,TOLNA,011,Bonyhád
17-011-014,17,TOLNA,011,Bonyhád
17-011-015,17,TOLNA,011,Bonyhád
17-011-016,17,TOLNA,011,Bonyhád
17-011-017,17,TOLNA,011,Bonyhád
17-012-001,17,TOLNA,012,Bonyhádvarasd
17-013-001,17,TOLNA,013,Bölcske
17-013-002,17,TOLNA,013,Bölcske
17-013-003,17,TOLNA,013,Bölcske
17-014-001,17,TOLNA,014,Cikó
17-015-001,17,TOLNA,015,Csibrák
17-016-001,17,TOLNA,016,Csikóstõttõs
17-017-001,17,TOLNA,017,Dalmand
17-017-002,17,TOLNA,017,Dalmand
17-018-001,17,TOLNA,018,Decs
17-018-002,17,TOLNA,018,Decs
17-018-003,17,TOLNA,018,Decs
17-018-004,17,TOLNA,018,Decs
17-019-001,17,TOLNA,019,Diósberény
17-020-001,17,TOLNA,020,Dombóvár
17-020-002,17,TOLNA,020,Dombóvár
17-020-003,17,TOLNA,020,Dombóvár
17-020-004,17,TOLNA,020,Dombóvár
17-020-005,17,TOLNA,020,Dombóvár
17-020-006,17,TOLNA,020,Dombóvár
17-020-007,17,TOLNA,020,Dombóvár
17-020-008,17,TOLNA,020,Dombóvár
17-020-009,17,TOLNA,020,Dombóvár
17-020-010,17,TOLNA,020,Dombóvár
17-020-011,17,TOLNA,020,Dombóvár
17-020-012,17,TOLNA,020,Dombóvár
17-020-013,17,TOLNA,020,Dombóvár
17-020-014,17,TOLNA,020,Dombóvár
17-020-015,17,TOLNA,020,Dombóvár
17-020-016,17,TOLNA,020,Dombóvár
17-020-017,17,TOLNA,020,Dombóvár
17-020-018,17,TOLNA,020,Dombóvár
17-020-019,17,TOLNA,020,Dombóvár
17-020-020,17,TOLNA,020,Dombóvár
17-020-021,17,TOLNA,020,Dombóvár
17-020-022,17,TOLNA,020,Dombóvár
17-021-001,17,TOLNA,021,Döbrököz
17-021-002,17,TOLNA,021,Döbrököz
17-021-003,17,TOLNA,021,Döbrököz
17-022-001,17,TOLNA,022,Dunaföldvár
17-022-002,17,TOLNA,022,Dunaföldvár
17-022-003,17,TOLNA,022,Dunaföldvár
17-022-004,17,TOLNA,022,Dunaföldvár
17-022-005,17,TOLNA,022,Dunaföldvár
17-022-006,17,TOLNA,022,Dunaföldvár
17-022-007,17,TOLNA,022,Dunaföldvár
17-022-008,17,TOLNA,022,Dunaföldvár
17-022-009,17,TOLNA,022,Dunaföldvár
17-023-001,17,TOLNA,023,Dunaszentgyörgy
17-023-002,17,TOLNA,023,Dunaszentgyörgy
17-023-003,17,TOLNA,023,Dunaszentgyörgy
17-024-001,17,TOLNA,024,Dúzs
17-025-001,17,TOLNA,025,Értény
17-026-001,17,TOLNA,026,Fadd
17-026-002,17,TOLNA,026,Fadd
17-026-003,17,TOLNA,026,Fadd
17-026-004,17,TOLNA,026,Fadd
17-027-001,17,TOLNA,027,Fácánkert
17-028-001,17,TOLNA,028,Felsõnána
17-029-001,17,TOLNA,029,Felsõnyék
17-030-001,17,TOLNA,030,Fürged
17-031-001,17,TOLNA,031,Gerjen
17-032-001,17,TOLNA,032,Grábóc
17-033-001,17,TOLNA,033,Gyönk
17-033-002,17,TOLNA,033,Gyönk
17-034-001,17,TOLNA,034,Györe
17-035-001,17,TOLNA,035,Györköny
17-036-001,17,TOLNA,036,Gyulaj
17-037-001,17,TOLNA,037,Harc
17-038-001,17,TOLNA,038,Hõgyész
17-038-002,17,TOLNA,038,Hõgyész
17-038-003,17,TOLNA,038,Hõgyész
17-039-001,17,TOLNA,039,Iregszemcse
17-039-002,17,TOLNA,039,Iregszemcse
17-039-003,17,TOLNA,039,Iregszemcse
17-040-001,17,TOLNA,040,Izmény
17-041-001,17,TOLNA,041,Jágónak
17-042-001,17,TOLNA,042,Kajdacs
17-043-001,17,TOLNA,043,Kakasd
17-043-002,17,TOLNA,043,Kakasd
17-044-001,17,TOLNA,044,Kalaznó
17-045-001,17,TOLNA,045,Kapospula
17-045-002,17,TOLNA,045,Kapospula
17-046-001,17,TOLNA,046,Kaposszekcsõ
17-046-002,17,TOLNA,046,Kaposszekcsõ
17-047-001,17,TOLNA,047,Keszõhidegkút
17-048-001,17,TOLNA,048,Kéty
17-049-001,17,TOLNA,049,Kisdorog
17-050-001,17,TOLNA,050,Kismányok
17-051-001,17,TOLNA,051,Kisszékely
17-052-001,17,TOLNA,052,Kistormás
17-053-001,17,TOLNA,053,Kisvejke
17-054-001,17,TOLNA,054,Kocsola
17-055-001,17,TOLNA,055,Koppányszántó
17-056-001,17,TOLNA,056,Kölesd
17-056-002,17,TOLNA,056,Kölesd
17-056-003,17,TOLNA,056,Kölesd
17-057-001,17,TOLNA,057,Kurd
17-058-001,17,TOLNA,058,Lápafõ
17-059-001,17,TOLNA,059,Lengyel
17-060-001,17,TOLNA,060,Madocsa
17-060-002,17,TOLNA,060,Madocsa
17-060-003,17,TOLNA,060,Madocsa
17-061-001,17,TOLNA,061,Magyarkeszi
17-062-001,17,TOLNA,062,Medina
17-062-002,17,TOLNA,062,Medina
17-062-003,17,TOLNA,062,Medina
17-063-001,17,TOLNA,063,Miszla
17-064-001,17,TOLNA,064,Mórágy
17-064-002,17,TOLNA,064,Mórágy
17-065-001,17,TOLNA,065,Mõcsény
17-066-001,17,TOLNA,066,Mucsfa
17-067-001,17,TOLNA,067,Mucsi
17-068-001,17,TOLNA,068,Murga
17-069-001,17,TOLNA,069,Nagydorog
17-069-002,17,TOLNA,069,Nagydorog
17-069-003,17,TOLNA,069,Nagydorog
17-070-001,17,TOLNA,070,Nagykónyi
17-070-002,17,TOLNA,070,Nagykónyi
17-071-001,17,TOLNA,071,Nagymányok
17-071-002,17,TOLNA,071,Nagymányok
17-072-001,17,TOLNA,072,Nagyszékely
17-073-001,17,TOLNA,073,Nagyszokoly
17-074-001,17,TOLNA,074,Nagyvejke
17-075-001,17,TOLNA,075,Nak
17-076-001,17,TOLNA,076,Németkér
17-076-002,17,TOLNA,076,Németkér
17-077-001,17,TOLNA,077,Ozora
17-077-002,17,TOLNA,077,Ozora
17-078-001,17,TOLNA,078,Õcsény
17-078-002,17,TOLNA,078,Õcsény
17-078-003,17,TOLNA,078,Õcsény
17-079-001,17,TOLNA,079,Paks
17-079-002,17,TOLNA,079,Paks
17-079-003,17,TOLNA,079,Paks
17-079-004,17,TOLNA,079,Paks
17-079-005,17,TOLNA,079,Paks
17-079-006,17,TOLNA,079,Paks
17-079-007,17,TOLNA,079,Paks
17-079-008,17,TOLNA,079,Paks
17-079-009,17,TOLNA,079,Paks
17-079-010,17,TOLNA,079,Paks
17-079-011,17,TOLNA,079,Paks
17-079-012,17,TOLNA,079,Paks
17-079-013,17,TOLNA,079,Paks
17-079-014,17,TOLNA,079,Paks
17-079-015,17,TOLNA,079,Paks
17-079-016,17,TOLNA,079,Paks
17-079-017,17,TOLNA,079,Paks
17-080-001,17,TOLNA,080,Pálfa
17-080-002,17,TOLNA,080,Pálfa
17-080-003,17,TOLNA,080,Pálfa
17-081-001,17,TOLNA,081,Pincehely
17-081-002,17,TOLNA,081,Pincehely
17-082-001,17,TOLNA,082,Pörböly
17-083-001,17,TOLNA,083,Pusztahencse
17-084-001,17,TOLNA,084,Regöly
17-084-002,17,TOLNA,084,Regöly
17-085-001,17,TOLNA,085,Sárpilis
17-086-001,17,TOLNA,086,Sárszentlõrinc
17-086-002,17,TOLNA,086,Sárszentlõrinc
17-086-003,17,TOLNA,086,Sárszentlõrinc
17-087-001,17,TOLNA,087,Simontornya
17-087-002,17,TOLNA,087,Simontornya
17-087-003,17,TOLNA,087,Simontornya
17-088-001,17,TOLNA,088,Sióagárd
17-088-002,17,TOLNA,088,Sióagárd
17-089-001,17,TOLNA,089,Szakadát
17-090-001,17,TOLNA,090,Szakály
17-090-002,17,TOLNA,090,Szakály
17-091-001,17,TOLNA,091,Szakcs
17-092-001,17,TOLNA,092,Szálka
17-093-001,17,TOLNA,093,Szárazd
17-094-001,17,TOLNA,094,Szedres
17-094-002,17,TOLNA,094,Szedres
17-094-003,17,TOLNA,094,Szedres
17-095-001,17,TOLNA,095,Szekszárd
17-095-002,17,TOLNA,095,Szekszárd
17-095-003,17,TOLNA,095,Szekszárd
17-095-004,17,TOLNA,095,Szekszárd
17-095-005,17,TOLNA,095,Szekszárd
17-095-006,17,TOLNA,095,Szekszárd
17-095-007,17,TOLNA,095,Szekszárd
17-095-008,17,TOLNA,095,Szekszárd
17-095-009,17,TOLNA,095,Szekszárd
17-095-010,17,TOLNA,095,Szekszárd
17-095-011,17,TOLNA,095,Szekszárd
17-095-012,17,TOLNA,095,Szekszárd
17-095-013,17,TOLNA,095,Szekszárd
17-095-014,17,TOLNA,095,Szekszárd
17-095-015,17,TOLNA,095,Szekszárd
17-095-016,17,TOLNA,095,Szekszárd
17-095-017,17,TOLNA,095,Szekszárd
17-095-018,17,TOLNA,095,Szekszárd
17-095-019,17,TOLNA,095,Szekszárd
17-095-020,17,TOLNA,095,Szekszárd
17-095-021,17,TOLNA,095,Szekszárd
17-095-022,17,TOLNA,095,Szekszárd
17-095-023,17,TOLNA,095,Szekszárd
17-095-024,17,TOLNA,095,Szekszárd
17-095-025,17,TOLNA,095,Szekszárd
17-095-026,17,TOLNA,095,Szekszárd
17-095-027,17,TOLNA,095,Szekszárd
17-095-028,17,TOLNA,095,Szekszárd
17-095-029,17,TOLNA,095,Szekszárd
17-095-030,17,TOLNA,095,Szekszárd
17-095-031,17,TOLNA,095,Szekszárd
17-095-032,17,TOLNA,095,Szekszárd
17-095-033,17,TOLNA,095,Szekszárd
17-095-034,17,TOLNA,095,Szekszárd
17-095-035,17,TOLNA,095,Szekszárd
17-095-036,17,TOLNA,095,Szekszárd
17-095-037,17,TOLNA,095,Szekszárd
17-095-038,17,TOLNA,095,Szekszárd
17-095-039,17,TOLNA,095,Szekszárd
17-096-001,17,TOLNA,096,Tamási
17-096-002,17,TOLNA,096,Tamási
17-096-003,17,TOLNA,096,Tamási
17-096-004,17,TOLNA,096,Tamási
17-096-005,17,TOLNA,096,Tamási
17-096-006,17,TOLNA,096,Tamási
17-096-007,17,TOLNA,096,Tamási
17-096-008,17,TOLNA,096,Tamási
17-096-009,17,TOLNA,096,Tamási
17-097-001,17,TOLNA,097,Tengelic
17-097-002,17,TOLNA,097,Tengelic
17-097-003,17,TOLNA,097,Tengelic
17-097-004,17,TOLNA,097,Tengelic
17-098-001,17,TOLNA,098,Tevel
17-098-002,17,TOLNA,098,Tevel
17-099-001,17,TOLNA,099,Tolna
17-099-002,17,TOLNA,099,Tolna
17-099-003,17,TOLNA,099,Tolna
17-099-004,17,TOLNA,099,Tolna
17-099-005,17,TOLNA,099,Tolna
17-099-006,17,TOLNA,099,Tolna
17-099-007,17,TOLNA,099,Tolna
17-099-008,17,TOLNA,099,Tolna
17-099-009,17,TOLNA,099,Tolna
17-099-010,17,TOLNA,099,Tolna
17-099-011,17,TOLNA,099,Tolna
17-099-012,17,TOLNA,099,Tolna
17-099-013,17,TOLNA,099,Tolna
17-100-001,17,TOLNA,100,Tolnanémedi
17-101-001,17,TOLNA,101,Udvari
17-102-001,17,TOLNA,102,Újireg
17-103-001,17,TOLNA,103,Varsád
17-104-001,17,TOLNA,104,Váralja
17-105-001,17,TOLNA,105,Várdomb
17-106-001,17,TOLNA,106,Várong
17-107-001,17,TOLNA,107,Závod
17-108-001,17,TOLNA,108,Zomba
17-108-002,17,TOLNA,108,Zomba
17-108-003,17,TOLNA,108,Zomba
17-108-004,17,TOLNA,108,Zomba
17-109-001,17,TOLNA,109,Pári
18-001-001,18,VAS,001,Acsád
18-002-001,18,VAS,002,Alsószölnök
18-003-001,18,VAS,003,Alsóújlak
18-004-001,18,VAS,004,Andrásfa
18-005-001,18,VAS,005,Apátistvánfalva
18-006-001,18,VAS,006,Bajánsenye
18-007-001,18,VAS,007,Balogunyom
18-008-001,18,VAS,008,Bejcgyertyános
18-009-001,18,VAS,009,Bérbaltavár
18-010-001,18,VAS,010,Boba
18-011-001,18,VAS,011,Borgáta
18-012-001,18,VAS,012,Bozsok
18-013-001,18,VAS,013,Bozzai
18-014-001,18,VAS,014,Bögöt
18-015-001,18,VAS,015,Bögöte
18-016-001,18,VAS,016,Bõ
18-017-001,18,VAS,017,Bucsu
18-018-001,18,VAS,018,Bük
18-018-002,18,VAS,018,Bük
18-018-003,18,VAS,018,Bük
18-019-001,18,VAS,019,Cák
18-020-001,18,VAS,020,Celldömölk
18-020-002,18,VAS,020,Celldömölk
18-020-003,18,VAS,020,Celldömölk
18-020-004,18,VAS,020,Celldömölk
18-020-005,18,VAS,020,Celldömölk
18-020-006,18,VAS,020,Celldömölk
18-020-007,18,VAS,020,Celldömölk
18-020-008,18,VAS,020,Celldömölk
18-020-009,18,VAS,020,Celldömölk
18-021-001,18,VAS,021,Chernelházadamonya
18-022-001,18,VAS,022,Csákánydoroszló
18-022-002,18,VAS,022,Csákánydoroszló
18-023-001,18,VAS,023,Csánig
18-024-001,18,VAS,024,Csehi
18-025-001,18,VAS,025,Csehimindszent
18-026-001,18,VAS,026,Csempeszkopács
18-027-001,18,VAS,027,Csepreg
